# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_minecraft_b5
# Exported by: General Butthurt
setting:	replacespawns 0
item_ammo_revolver_ttt	-314.210266 1033.965454 0.457223	0.475 0.053 0.005
item_ammo_revolver_ttt	-325.265320 1049.133911 0.406512	0.465 0.054 0.026
item_ammo_revolver_ttt	-325.489319 1034.651123 0.442500	0.472 0.053 0.011
weapon_zm_shotgun	-1296.000000 592.000000 264.000000	0.000 0.000 0.000
weapon_zm_shotgun	-784.000000 208.000000 264.000000	0.000 0.000 0.000
weapon_zm_shotgun	-496.000000 880.000000 8.000000	0.000 0.000 0.000
weapon_zm_shotgun	-560.000000 848.000000 8.000000	0.000 0.000 0.000
weapon_zm_shotgun	-16.000000 336.000000 424.000000	0.000 0.000 0.000
weapon_zm_shotgun	-112.000000 336.000000 424.000000	0.000 0.000 0.000
weapon_zm_sledge	16.000000 744.000000 424.000000	0.000 0.000 0.000
weapon_zm_sledge	-48.000000 432.000000 592.000000	0.000 0.000 0.000
weapon_zm_revolver	-976.000000 784.000000 104.000000	0.000 0.000 0.000
weapon_zm_revolver	784.000000 -624.000000 352.276001	0.000 0.000 0.000
weapon_zm_revolver	-840.000000 -400.000000 64.275803	0.000 0.000 0.000
weapon_zm_revolver	-432.000000 944.000000 -184.000000	0.000 0.000 0.000
weapon_zm_revolver	-1552.000000 16.000000 8.000000	0.000 0.000 0.000
weapon_zm_revolver	-945.280212 -401.567749 32.970646	2.024 -19.122 -85.753
weapon_zm_revolver	-940.949890 -415.807037 32.970333	1.765 -19.197 -86.204
weapon_zm_revolver	67.850098 482.507080 416.860168	2.355 -23.249 -84.205
weapon_zm_revolver	68.309578 498.964783 416.970245	1.700 -19.213 -86.317
weapon_zm_revolver	-175.326965 480.943939 32.970398	1.815 -19.174 -86.116
weapon_zm_revolver	-172.146622 462.042938 32.831097	2.539 -40.587 -83.924
weapon_zm_revolver	-171.977325 438.267242 32.970692	2.066 -22.066 -85.681
weapon_zm_revolver	-888.797363 777.261963 96.970787	2.150 -19.101 -85.534
weapon_zm_revolver	-413.053223 1017.574036 0.864853	2.227 -18.491 -84.240
weapon_zm_revolver	-385.695435 1018.704773 0.822972	2.211 -18.361 -83.811
weapon_zm_revolver	-356.513031 1020.764832 0.879740	2.233 -18.491 -84.393
weapon_ttt_aug	-1821.730957 438.303986 256.528900	0.070 9.783 86.664
weapon_ttt_aug	-239.347443 481.396790 416.542145	0.061 9.782 86.727
weapon_ttt_aug	-250.747986 496.320618 416.622192	0.007 9.779 87.106
weapon_ttt_aug	159.661087 -993.284363 448.507477	0.128 9.804 86.739
weapon_ttt_sg552	-270.587097 -1252.378174 -158.950531	2.144 1.195 -84.607
weapon_ttt_sg552	-1840.406616 527.200439 705.047485	2.185 1.590 -84.657
weapon_ttt_sg552	-1934.326904 720.210632 993.055847	2.012 1.088 -84.446
weapon_ttt_sg552	-1887.978394 724.685486 993.041260	2.314 2.087 -84.815
