# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_67thway_v7
# Exported by: General Butthurt
setting:	replacespawns 0
weapon_zm_molotov	-1248.380005 1446.010010 149.735001	0.000 0.000 0.000
weapon_zm_molotov	-1281.760010 1445.859985 149.735001	0.000 0.000 0.000
weapon_zm_molotov	-1724.359985 5919.049805 69.734596	0.000 0.000 0.000
weapon_zm_molotov	-1730.609985 5866.859863 69.734596	0.000 0.000 0.000
weapon_zm_molotov	-1723.969971 5812.229980 69.734596	0.000 0.000 0.000
weapon_zm_molotov	-1729.040039 5748.580078 69.734596	0.000 0.000 0.000
weapon_ttt_confgrenade	-676.109009 1463.689941 92.487099	0.000 0.000 0.000
weapon_ttt_confgrenade	-678.211975 1603.209961 92.487099	0.000 0.000 0.000
weapon_ttt_confgrenade	-1167.430054 1545.150024 108.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-1197.209961 1546.250000 108.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-1179.670044 1547.229980 108.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-953.310974 5914.479980 68.487099	0.000 0.000 0.000
weapon_ttt_confgrenade	-959.369995 5890.390137 68.487099	0.000 0.000 0.000
weapon_ttt_confgrenade	-955.835999 5852.580078 68.487099	0.000 0.000 0.000
weapon_ttt_confgrenade	-956.877991 5805.689941 68.487099	0.000 0.000 0.000
weapon_ttt_confgrenade	-265.252808 507.237579 -447.132416	21.657 -19.511 -46.590
weapon_ttt_confgrenade	-262.764771 502.334534 -445.456116	42.909 -32.183 -95.246
weapon_ttt_confgrenade	-276.047638 506.197174 -445.881470	-36.095 -49.877 -90.540
weapon_ttt_confgrenade	-270.179291 502.322327 -445.999390	-37.761 -55.907 -88.654
item_ammo_revolver_ttt	-1131.000000 -314.000000 -442.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-1140.000000 -314.000000 -442.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-1074.729980 1308.380005 93.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-1076.849976 1327.619995 93.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-1063.760010 1308.239990 93.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-1057.770020 1328.040039 93.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-1047.060059 1307.280029 93.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-1046.089966 1328.430054 93.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	-921.721313 1897.702515 88.428207	1.068 -0.015 -1.010
item_ammo_revolver_ttt	-911.113464 1897.679321 88.429543	0.970 -0.377 -0.922
item_ammo_revolver_ttt	-908.362854 1887.294434 88.431900	0.550 -0.275 -0.589
item_ammo_revolver_ttt	-920.827454 1887.415527 88.330376	0.450 0.070 0.054
item_ammo_revolver_ttt	-897.125000 1897.585571 88.463814	1.329 -0.522 -0.697
item_ammo_revolver_ttt	-897.706482 1887.121582 88.468513	0.698 -0.495 -0.181
item_ammo_revolver_ttt	-885.394104 1897.545776 88.462540	1.741 -0.355 -1.008
item_ammo_revolver_ttt	-885.734436 1886.052490 88.326157	0.450 0.070 0.057
item_ammo_revolver_ttt	-1146.707642 -417.729279 -447.615631	0.469 0.058 0.031
item_ammo_revolver_ttt	-1146.070679 -401.526093 -447.634277	0.467 0.060 0.038
item_ammo_revolver_ttt	-1148.772339 -383.426300 -447.559631	1.438 0.070 -1.103
item_ammo_revolver_ttt	-1133.385742 -380.501099 -447.620972	0.469 0.058 0.033
item_ammo_revolver_ttt	-1132.947998 -396.861786 -447.682251	0.462 0.075 0.055
item_ammo_revolver_ttt	-1132.963623 -421.413727 -447.675507	0.463 0.070 0.053
weapon_zm_shotgun	601.262024 -742.721985 75.488701	0.000 0.000 86.500
weapon_zm_shotgun	960.000000 257.000000 132.488998	0.000 87.500 85.500
weapon_zm_shotgun	-944.955017 -324.333008 -444.510986	0.000 144.000 0.000
weapon_zm_shotgun	-787.000000 1275.589966 154.000000	0.357 90.351 -45.499
weapon_zm_shotgun	-1204.640015 98.867599 107.488998	0.000 0.000 -88.500
weapon_zm_shotgun	-1203.880005 192.514008 107.488998	0.000 0.000 -82.500
weapon_zm_shotgun	-1358.380005 1428.339966 127.488998	0.000 0.000 88.500
weapon_zm_shotgun	-1304.380005 1428.000000 127.000000	0.000 0.000 87.500
weapon_zm_shotgun	-796.726990 177.106003 235.488998	0.000 0.000 0.000
weapon_zm_shotgun	1435.569946 250.419998 132.488998	0.000 91.500 0.000
weapon_zm_shotgun	-1126.260010 4207.720215 51.488701	0.000 0.000 0.000
weapon_zm_shotgun	-2290.909912 6190.080078 67.488602	0.000 0.000 0.000
weapon_zm_shotgun	-264.000000 -360.000000 -636.510986	0.000 195.000 0.000
weapon_zm_sledge	1009.000000 209.000000 -137.000000	0.000 270.000 0.000
weapon_zm_sledge	696.000000 -119.000000 133.858002	0.000 272.500 0.000
weapon_zm_sledge	1648.750000 -429.000000 113.000000	0.000 0.000 0.000
weapon_zm_sledge	703.700989 1079.849976 244.858002	0.000 0.000 0.000
weapon_zm_sledge	1472.000000 1476.000000 279.432007	0.000 269.500 0.000
weapon_zm_sledge	-659.000000 935.000000 116.858002	0.000 0.000 0.000
weapon_zm_sledge	-711.000000 960.000000 116.858002	0.000 276.500 0.000
weapon_zm_sledge	-1136.439941 3119.370117 84.857803	0.000 0.000 0.000
weapon_zm_revolver	-1050.000000 -474.000000 -423.000000	-1.377 316.517 -89.951
weapon_zm_revolver	-992.000000 1320.000000 141.000000	0.000 61.000 90.000
weapon_zm_revolver	-1004.000000 1332.000000 141.000000	0.000 317.000 90.000
weapon_zm_revolver	-1169.000000 1548.650024 144.410995	0.000 0.000 87.000
weapon_zm_revolver	-1292.000000 1548.770020 148.000000	0.000 0.000 87.000
weapon_zm_revolver	-1382.000000 1548.839966 146.000000	0.000 0.000 87.000
weapon_zm_revolver	1195.060059 300.674988 131.998001	0.000 0.000 0.000
weapon_zm_revolver	1008.869995 300.878998 131.998001	0.000 0.000 0.000
weapon_zm_revolver	-1016.740662 1887.137817 88.970528	1.927 -20.598 -85.923
weapon_zm_revolver	-993.066956 1890.461792 88.970551	1.942 -20.587 -85.897
weapon_zm_revolver	-971.929443 1894.338257 88.970551	1.942 -20.587 -85.897
weapon_zm_revolver	-950.844543 1894.635254 88.970695	2.073 -20.540 -85.668
weapon_zm_revolver	-1036.828491 -458.044586 -425.322113	-0.089 -16.715 -85.654
weapon_zm_revolver	-1047.784546 -457.364532 -425.014313	-9.722 -18.231 -90.378
weapon_ttt_aug	-1363.729980 1406.422607 88.524895	0.084 9.732 86.570
weapon_ttt_aug	-1411.754883 1404.230957 88.509148	0.096 9.732 86.484
weapon_ttt_aug	-400.100433 -814.020752 -447.502747	0.282 9.613 87.006
weapon_ttt_aug	-350.897980 -815.059937 -447.464355	0.202 9.614 87.049
weapon_ttt_sg552	-1533.331787 1218.306396 89.043770	2.262 1.560 -84.752
weapon_ttt_sg552	-1583.510376 1222.922485 89.048576	2.163 1.593 -84.630
weapon_ttt_sg552	-1640.735718 1228.170654 89.045090	2.235 1.575 -84.718
weapon_ttt_sg552	-1686.160522 1229.929810 89.042084	2.298 1.552 -84.795
weapon_ttt_sg552	-350.563385 499.227509 -446.995880	2.317 2.755 -84.549
weapon_ttt_sg552	-319.842865 499.195953 -447.216064	4.554 -3.641 -79.251
weapon_ttt_sg552	-85.634338 -812.766479 -447.003021	2.161 -6.843 -84.173
weapon_ttt_sg552	-49.585777 -812.505371 -446.948303	2.373 2.356 -84.235
